id,student_id,course_name,course_code,course_description,grade,credit_hour,score,created_at
689,15,UNDERSTANDING COMPUTING,EC2100,,C,3.0,,2025-11-18T08:51:04.256216
690,15,WEB DEVELOPMENT,EC3106,,B+,3.0,,2025-11-18T08:51:04.256218
691,15,OPERATING SYSTEMS,EC2312,,B,3.0,,2025-11-18T08:51:04.256219
692,15,INFORMATION SYSTEMS,EC3314,,B,3.0,,2025-11-18T08:51:04.256221
693,15,SE PROJECT I,EC3328,,A,2.0,,2025-11-18T08:51:04.256223
694,15,SE PROJECT II,EC3329,,C,4.0,,2025-11-18T08:51:04.256224
695,15,OPERATING SYSTEMS,EC2312,,B,3.0,,2025-11-18T08:51:04.256226
696,15,PHILOSOPHY & CURRENT ISSUES,MPU3112,,D+,2.0,,2025-11-18T08:51:04.256229
697,15,OBJECT ORIENTED PROGRAMMING,EC2306,,B-,3.0,,2025-11-18T08:51:04.256231
698,15,DATABASE DEVELOPMENT,EC3310,,B+,3.0,,2025-11-18T08:51:04.256233
699,15,SUMMATIVE (COMPUTING PROJECT),EC2320,,B+,4.0,,2025-11-18T08:51:04.256235
700,15,OPERATING SYSTEMS,EC3312,,C,3.0,,2025-11-18T08:51:04.256237
701,15,SE PROJECT II,EC3329,,B,4.0,,2025-11-18T08:51:04.256238
702,15,STRUCTURED PROGRAMMING,EC3104,,B-,3.0,,2025-11-18T08:51:04.256240
703,15,STRUCTURED PROGRAMMING,EC2104,,B-,3.0,,2025-11-18T08:51:04.256242
704,15,PRINCIPLES OF MICROECONOMICS,BM2002,,B,3.0,,2025-11-18T08:51:04.256243
705,15,PRINCIPLES OF MACROECONOMICS,BM2003,,F,3.0,,2025-11-18T08:51:04.256245
706,15,BASIC BUSINESS ADMINISTRATION,BM2001,,B,3.0,,2025-11-18T08:51:04.256247
707,15,CALCULUS AND ALGEBRA,EC3107,,A-,3.0,,2025-11-18T08:51:04.256249
708,15,MACHINE LEARNING,EC3357,,B,3.0,,2025-11-18T08:51:04.256250
709,15,PRINCIPLES OF MICROECONOMICS,BM2002,,B-,3.0,,2025-11-18T08:51:04.256252
710,15,SE PROJECT II,EC3329,,C+,4.0,,2025-11-18T08:51:04.256254
711,16,BACK-END WEB DEVELOPMENT,EC3374,,CR,3.0,,2025-11-18T08:51:04.256411
712,16,BASIC BUSINESS ADMINISTRATION,BM2001,,B,3.0,,2025-11-18T08:51:04.256413
713,16,DATA COMM AND NETWORKING,EC2321,,CR,3.0,,2025-11-18T08:51:04.256415
714,16,UNDERSTANDING COMPUTING,EC2100,,B+,3.0,,2025-11-18T08:51:04.256417
715,16,OBJECT ORIENTED PROGRAMMING,EC2306,,B+,3.0,,2025-11-18T08:51:04.256419
716,16,INFORMATION SYSTEMS,EC2314,,CR,3.0,,2025-11-18T08:51:04.256422
717,16,DATABASE DEVELOPMENT,EC2310,,D+,3.0,,2025-11-18T08:51:04.256424
718,16,PRINCIPLES OF MICROECONOMICS,BM2002,,A,3.0,,2025-11-18T08:51:04.256426
719,16,BACK-END WEB DEVELOPMENT,EC3374,,B,3.0,,2025-11-18T08:51:04.256429
720,16,BASIC BUSINESS ADMINISTRATION,BM2001,,CR,3.0,,2025-11-18T08:51:04.256431
721,16,DATA COMM AND NETWORKING,EC2321,,B,3.0,,2025-11-18T08:51:04.256433
722,16,MACHINE LEARNING,EC3357,,D,3.0,,2025-11-18T08:51:04.256434
723,16,CALCULUS AND ALGEBRA,EC3107,,D+,3.0,,2025-11-18T08:51:04.256436
724,16,PHILOSOPHY & CURRENT ISSUES,MPU3112,,CR,2.0,,2025-11-18T08:51:04.256438
725,16,OBJECT ORIENTED PROGRAMMING,EC2306,,CR,3.0,,2025-11-18T08:51:04.256440
726,16,OPERATING SYSTEMS,EC3312,,A-,3.0,,2025-11-18T08:51:04.256441
727,16,COMPUTER ORGANISATION,EC2103,,C+,3.0,,2025-11-18T08:51:04.256443
728,16,PRINCIPLES OF MACROECONOMICS,BM2003,,B+,3.0,,2025-11-18T08:51:04.256445
729,16,PHILOSOPHY & CURRENT ISSUES,MPU3112,,D+,2.0,,2025-11-18T08:51:04.256447
730,16,SUMMATIVE (COMPUTING PROJECT),EC2320,,A,4.0,,2025-11-18T08:51:04.256448
731,16,PRINCIPLES OF MACROECONOMICS,BM2003,,B,3.0,,2025-11-18T08:51:04.256450
732,16,PRINCIPLES OF MICROECONOMICS,BM2002,,CR,3.0,,2025-11-18T08:51:04.256452
733,16,PRINCIPLES OF MACROECONOMICS,BM2003,,B,3.0,,2025-11-18T08:51:04.256454
734,16,SUMMATIVE (COMPUTING PROJECT),EC2320,,B+,4.0,,2025-11-18T08:51:04.256455
735,16,SE PROJECT I,EC3328,,B,2.0,,2025-11-18T08:51:04.256460
736,16,BACK-END WEB DEVELOPMENT,EC3374,,F,3.0,,2025-11-18T08:51:04.256462
737,16,DATA COMM AND NETWORKING,EC3321,,B-,3.0,,2025-11-18T08:51:04.256464
738,16,SUMMATIVE (COMPUTING PROJECT),EC3320,,B-,4.0,,2025-11-18T08:51:04.256465
739,16,CALCULUS AND ALGEBRA,EC2107,,CR,3.0,,2025-11-18T08:51:04.256467
740,16,SUMMATIVE (COMPUTING PROJECT),EC3320,,A,4.0,,2025-11-18T08:51:04.256469
741,16,BASIC BUSINESS ADMINISTRATION,BM2001,,F,3.0,,2025-11-18T08:51:04.256471
742,16,OBJECT ORIENTED PROGRAMMING,EC3306,,A,3.0,,2025-11-18T08:51:04.256472
743,16,DATA COMM AND NETWORKING,EC3321,,B-,3.0,,2025-11-18T08:51:04.256474
744,16,DATA COMM AND NETWORKING,EC3321,,A,3.0,,2025-11-18T08:51:04.256476
745,16,OPERATING SYSTEMS,EC2312,,A+,3.0,,2025-11-18T08:51:04.256477
746,16,PRINCIPLES OF MACROECONOMICS,BM2003,,C+,3.0,,2025-11-18T08:51:04.256479
747,16,CALCULUS AND ALGEBRA,EC2107,,A-,3.0,,2025-11-18T08:51:04.256481
748,16,COMPUTER ORGANISATION,EC3103,,B+,3.0,,2025-11-18T08:51:04.256483
749,16,COMPUTER ORGANISATION,EC3103,,B,3.0,,2025-11-18T08:51:04.256484
750,16,DATABASE DEVELOPMENT,EC3310,,A,3.0,,2025-11-18T08:51:04.256486
751,16,OBJECT ORIENTED PROGRAMMING,EC2306,,C+,3.0,,2025-11-18T08:51:04.256488
752,16,WEB DEVELOPMENT,EC3106,,A,3.0,,2025-11-18T08:51:04.256490
753,16,BASIC BUSINESS ADMINISTRATION,BM2001,,F,3.0,,2025-11-18T08:51:04.256491
754,17,OPERATING SYSTEMS,EC2312,,C+,3.0,,2025-11-18T08:51:04.256635
755,17,STRUCTURED PROGRAMMING,EC2104,,F,3.0,,2025-11-18T08:51:04.256639
756,17,SE PROJECT II,EC3329,,F,4.0,,2025-11-18T08:51:04.256641
757,17,CALCULUS AND ALGEBRA,EC3107,,B+,3.0,,2025-11-18T08:51:04.256643
758,17,SUMMATIVE (COMPUTING PROJECT),EC3320,,D,4.0,,2025-11-18T08:51:04.256645
759,17,WEB DEVELOPMENT,EC2106,,B-,3.0,,2025-11-18T08:51:04.256646
760,17,SE PROJECT I,EC3328,,F,2.0,,2025-11-18T08:51:04.256648
761,17,WEB DEVELOPMENT,EC3106,,B+,3.0,,2025-11-18T08:51:04.256650
762,17,PRINCIPLES OF MACROECONOMICS,BM2003,,C,3.0,,2025-11-18T08:51:04.256653
763,17,DATA COMM AND NETWORKING,EC2321,,A,3.0,,2025-11-18T08:51:04.256655
764,17,OBJECT ORIENTED PROGRAMMING,EC2306,,C+,3.0,,2025-11-18T08:51:04.256656
765,17,SE PROJECT I,EC3328,,SC,2.0,,2025-11-18T08:51:04.256658
766,17,SE PROJECT II,EC3329,,B-,4.0,,2025-11-18T08:51:04.256660
767,17,BACK-END WEB DEVELOPMENT,EC3374,,B,3.0,,2025-11-18T08:51:04.256662
768,17,BACK-END WEB DEVELOPMENT,EC3374,,A+,3.0,,2025-11-18T08:51:04.256663
769,17,INFORMATION SYSTEMS,EC2314,,C,3.0,,2025-11-18T08:51:04.256667
770,17,PRINCIPLES OF MACROECONOMICS,BM2003,,CR,3.0,,2025-11-18T08:51:04.256669
771,17,INFORMATION SYSTEMS,EC3314,,B-,3.0,,2025-11-18T08:51:04.256671
772,17,PHILOSOPHY & CURRENT ISSUES,MPU3112,,CR,2.0,,2025-11-18T08:51:04.256673
773,17,SUMMATIVE (COMPUTING PROJECT),EC2320,,B,4.0,,2025-11-18T08:51:04.256674
774,17,BASIC BUSINESS ADMINISTRATION,BM2001,,CR,3.0,,2025-11-18T08:51:04.256678
775,17,MACHINE LEARNING,EC3357,,B-,3.0,,2025-11-18T08:51:04.256680
776,17,PHILOSOPHY & CURRENT ISSUES,MPU3112,,B+,2.0,,2025-11-18T08:51:04.256685
777,17,SE PROJECT I,EC3328,,C,2.0,,2025-11-18T08:51:04.256687
778,17,PHILOSOPHY & CURRENT ISSUES,MPU3112,,CR,2.0,,2025-11-18T08:51:04.256689
779,17,SE PROJECT II,EC3329,,A,4.0,,2025-11-18T08:51:04.256691
780,17,DATA COMM AND NETWORKING,EC2321,,A,3.0,,2025-11-18T08:51:04.256693
781,17,COMPUTER ORGANISATION,EC3103,,B,3.0,,2025-11-18T08:51:04.256694
782,17,MACHINE LEARNING,EC3357,,B,3.0,,2025-11-18T08:51:04.256696
783,17,SE PROJECT II,EC3329,,A,4.0,,2025-11-18T08:51:04.256698
784,17,SE PROJECT I,EC3328,,B+,2.0,,2025-11-18T08:51:04.256700
785,17,DATABASE DEVELOPMENT,EC3310,,C+,3.0,,2025-11-18T08:51:04.256702
786,17,BASIC BUSINESS ADMINISTRATION,BM2001,,D+,3.0,,2025-11-18T08:51:04.256703
787,17,CALCULUS AND ALGEBRA,EC2107,,B-,3.0,,2025-11-18T08:51:04.256705
788,17,DATA COMM AND NETWORKING,EC2321,,B+,3.0,,2025-11-18T08:51:04.256707
789,17,STRUCTURED PROGRAMMING,EC3104,,C+,3.0,,2025-11-18T08:51:04.256709
790,17,SUMMATIVE (COMPUTING PROJECT),EC3320,,B-,4.0,,2025-11-18T08:51:04.256711
791,17,WEB DEVELOPMENT,EC3106,,B,3.0,,2025-11-18T08:51:04.256712
792,17,WEB DEVELOPMENT,EC3106,,C,3.0,,2025-11-18T08:51:04.256714
793,17,PRINCIPLES OF MACROECONOMICS,BM2003,,B-,3.0,,2025-11-18T08:51:04.256716
794,17,BACK-END WEB DEVELOPMENT,EC3374,,A-,3.0,,2025-11-18T08:51:04.256719
795,18,SUMMATIVE (COMPUTING PROJECT),EC2320,,B-,4.0,,2025-11-18T08:51:04.256928
796,18,SE PROJECT I,EC3328,,B-,2.0,,2025-11-18T08:51:04.256930
797,18,DATABASE DEVELOPMENT,EC2310,,B-,3.0,,2025-11-18T08:51:04.256932
798,18,OPERATING SYSTEMS,EC3312,,B+,3.0,,2025-11-18T08:51:04.256934
799,18,STRUCTURED PROGRAMMING,EC3104,,A-,3.0,,2025-11-18T08:51:04.256935
800,18,SUMMATIVE (COMPUTING PROJECT),EC3320,,A,4.0,,2025-11-18T08:51:04.256937
801,18,DATA COMM AND NETWORKING,EC3321,,B-,3.0,,2025-11-18T08:51:04.256939
802,18,STRUCTURED PROGRAMMING,EC2104,,CR,3.0,,2025-11-18T08:51:04.256941
803,18,OPERATING SYSTEMS,EC2312,,B-,3.0,,2025-11-18T08:51:04.256942
804,18,BASIC BUSINESS ADMINISTRATION,BM2001,,CR,3.0,,2025-11-18T08:51:04.256944
805,18,SUMMATIVE (COMPUTING PROJECT),EC2320,,B,4.0,,2025-11-18T08:51:04.256946
806,18,SE PROJECT II,EC3329,,B,4.0,,2025-11-18T08:51:04.256948
807,18,SE PROJECT II,EC3329,,A-,4.0,,2025-11-18T08:51:04.256949
808,18,PHILOSOPHY & CURRENT ISSUES,MPU3112,,A+,2.0,,2025-11-18T08:51:04.256951
809,18,DATABASE DEVELOPMENT,EC3310,,B+,3.0,,2025-11-18T08:51:04.256953
810,18,DATABASE DEVELOPMENT,EC3310,,B,3.0,,2025-11-18T08:51:04.256955
811,18,BACK-END WEB DEVELOPMENT,EC3374,,B,3.0,,2025-11-18T08:51:04.256956
812,18,PHILOSOPHY & CURRENT ISSUES,MPU3112,,A,2.0,,2025-11-18T08:51:04.256958
813,18,INFORMATION SYSTEMS,EC2314,,C,3.0,,2025-11-18T08:51:04.256961
814,18,SE PROJECT I,EC3328,,B-,2.0,,2025-11-18T08:51:04.256963
815,18,DATA COMM AND NETWORKING,EC3321,,D+,3.0,,2025-11-18T08:51:04.256965
816,18,CALCULUS AND ALGEBRA,EC3107,,SC,3.0,,2025-11-18T08:51:04.256967
817,18,OBJECT ORIENTED PROGRAMMING,EC3306,,C,3.0,,2025-11-18T08:51:04.256970
818,18,SE PROJECT I,EC3328,,D+,2.0,,2025-11-18T08:51:04.256972
819,18,UNDERSTANDING COMPUTING,EC2100,,B+,3.0,,2025-11-18T08:51:04.256974
820,18,PHILOSOPHY & CURRENT ISSUES,MPU3112,,C+,2.0,,2025-11-18T08:51:04.256976
821,18,DATA COMM AND NETWORKING,EC3321,,A,3.0,,2025-11-18T08:51:04.256977
822,18,WEB DEVELOPMENT,EC2106,,C,3.0,,2025-11-18T08:51:04.256979
823,18,BACK-END WEB DEVELOPMENT,EC3374,,A-,3.0,,2025-11-18T08:51:04.256981
824,18,DATABASE DEVELOPMENT,EC3310,,B+,3.0,,2025-11-18T08:51:04.256982
825,18,MACHINE LEARNING,EC3357,,CR,3.0,,2025-11-18T08:51:04.256984
826,18,UNDERSTANDING COMPUTING,EC3100,,C,3.0,,2025-11-18T08:51:04.256986
827,18,PRINCIPLES OF MICROECONOMICS,BM2002,,SC,3.0,,2025-11-18T08:51:04.256988
828,18,COMPUTER ORGANISATION,EC2103,,CR,3.0,,2025-11-18T08:51:04.256989
829,18,OPERATING SYSTEMS,EC2312,,C,3.0,,2025-11-18T08:51:04.256991
830,18,SE PROJECT II,EC3329,,A-,4.0,,2025-11-18T08:51:04.256993
831,18,OBJECT ORIENTED PROGRAMMING,EC2306,,CR,3.0,,2025-11-18T08:51:04.256994
832,18,PRINCIPLES OF MACROECONOMICS,BM2003,,B,3.0,,2025-11-18T08:51:04.256996
833,18,SE PROJECT I,EC3328,,F,2.0,,2025-11-18T08:51:04.257000
834,18,OPERATING SYSTEMS,EC2312,,D+,3.0,,2025-11-18T08:51:04.257002
835,18,PRINCIPLES OF MACROECONOMICS,BM2003,,C+,3.0,,2025-11-18T08:51:04.257003
836,18,INFORMATION SYSTEMS,EC2314,,C,3.0,,2025-11-18T08:51:04.257005
837,18,DATA COMM AND NETWORKING,EC2321,,B,3.0,,2025-11-18T08:51:04.257007
838,18,DATABASE DEVELOPMENT,EC3310,,B-,3.0,,2025-11-18T08:51:04.257009
839,18,OPERATING SYSTEMS,EC2312,,CR,3.0,,2025-11-18T08:51:04.257010
840,18,SE PROJECT I,EC3328,,A+,2.0,,2025-11-18T08:51:04.257012
841,18,STRUCTURED PROGRAMMING,EC3104,,A+,3.0,,2025-11-18T08:51:04.257014
842,18,DATA COMM AND NETWORKING,EC3321,,C+,3.0,,2025-11-18T08:51:04.257016
843,18,DATABASE DEVELOPMENT,EC3310,,D,3.0,,2025-11-18T08:51:04.257017
844,18,OBJECT ORIENTED PROGRAMMING,EC3306,,B,3.0,,2025-11-18T08:51:04.257019
845,18,PRINCIPLES OF MACROECONOMICS,BM2003,,B,3.0,,2025-11-18T08:51:04.257021
846,18,STRUCTURED PROGRAMMING,EC3104,,B-,3.0,,2025-11-18T08:51:04.257023
847,18,CALCULUS AND ALGEBRA,EC3107,,A,3.0,,2025-11-18T08:51:04.257024
848,18,BASIC BUSINESS ADMINISTRATION,BM2001,,CR,3.0,,2025-11-18T08:51:04.257026
849,18,PHILOSOPHY & CURRENT ISSUES,MPU3112,,B+,2.0,,2025-11-18T08:51:04.257028
850,18,BASIC BUSINESS ADMINISTRATION,BM2001,,A+,3.0,,2025-11-18T08:51:04.257031
851,18,UNDERSTANDING COMPUTING,EC2100,,CR,3.0,,2025-11-18T08:51:04.257033
852,18,PRINCIPLES OF MACROECONOMICS,BM2003,,CR,3.0,,2025-11-18T08:51:04.257036
853,18,UNDERSTANDING COMPUTING,EC3100,,D+,3.0,,2025-11-18T08:51:04.257038
854,18,COMPUTER ORGANISATION,EC3103,,C,3.0,,2025-11-18T08:51:04.257040
855,18,COMPUTER ORGANISATION,EC2103,,CR,3.0,,2025-11-18T08:51:04.257042
856,19,DATA COMM AND NETWORKING,EC2321,,CR,3.0,,2025-11-18T08:51:04.257192
857,19,UNDERSTANDING COMPUTING,EC3100,,A,3.0,,2025-11-18T08:51:04.257194
858,19,SUMMATIVE (COMPUTING PROJECT),EC3320,,B,4.0,,2025-11-18T08:51:04.257196
859,19,COMPUTER ORGANISATION,EC3103,,B-,3.0,,2025-11-18T08:51:04.257198
860,19,CALCULUS AND ALGEBRA,EC2107,,B-,3.0,,2025-11-18T08:51:04.257200
861,19,DATABASE DEVELOPMENT,EC3310,,B-,3.0,,2025-11-18T08:51:04.257202
862,19,WEB DEVELOPMENT,EC2106,,CR,3.0,,2025-11-18T08:51:04.257229
863,19,CALCULUS AND ALGEBRA,EC3107,,A,3.0,,2025-11-18T08:51:04.257231
864,19,SE PROJECT II,EC3329,,B-,4.0,,2025-11-18T08:51:04.257233
865,19,PRINCIPLES OF MACROECONOMICS,BM2003,,B,3.0,,2025-11-18T08:51:04.257234
866,19,OPERATING SYSTEMS,EC3312,,D+,3.0,,2025-11-18T08:51:04.257238
867,19,PHILOSOPHY & CURRENT ISSUES,MPU3112,,B,2.0,,2025-11-18T08:51:04.257240
868,19,STRUCTURED PROGRAMMING,EC2104,,F,3.0,,2025-11-18T08:51:04.257242
869,19,BASIC BUSINESS ADMINISTRATION,BM2001,,CR,3.0,,2025-11-18T08:51:04.257244
870,19,PRINCIPLES OF MICROECONOMICS,BM2002,,D,3.0,,2025-11-18T08:51:04.257245
871,19,SUMMATIVE (COMPUTING PROJECT),EC2320,,B-,4.0,,2025-11-18T08:51:04.257247
872,19,DATA COMM AND NETWORKING,EC3321,,B,3.0,,2025-11-18T08:51:04.257251
873,19,BACK-END WEB DEVELOPMENT,EC3374,,B-,3.0,,2025-11-18T08:51:04.257253
874,19,COMPUTER ORGANISATION,EC3103,,B+,3.0,,2025-11-18T08:51:04.257255
875,19,COMPUTER ORGANISATION,EC2103,,B,3.0,,2025-11-18T08:51:04.257257
876,19,PRINCIPLES OF MACROECONOMICS,BM2003,,B+,3.0,,2025-11-18T08:51:04.257258
877,19,CALCULUS AND ALGEBRA,EC3107,,A,3.0,,2025-11-18T08:51:04.257260
878,19,DATA COMM AND NETWORKING,EC3321,,B-,3.0,,2025-11-18T08:51:04.257262
879,19,PRINCIPLES OF MICROECONOMICS,BM2002,,B+,3.0,,2025-11-18T08:51:04.257263
880,19,UNDERSTANDING COMPUTING,EC3100,,A,3.0,,2025-11-18T08:51:04.257265
881,19,BASIC BUSINESS ADMINISTRATION,BM2001,,A-,3.0,,2025-11-18T08:51:04.257267
882,19,MACHINE LEARNING,EC3357,,B,3.0,,2025-11-18T08:51:04.257269
883,19,STRUCTURED PROGRAMMING,EC3104,,C+,3.0,,2025-11-18T08:51:04.257270
884,19,OBJECT ORIENTED PROGRAMMING,EC2306,,A,3.0,,2025-11-18T08:51:04.257272
885,19,OPERATING SYSTEMS,EC2312,,CR,3.0,,2025-11-18T08:51:04.257274
886,19,PHILOSOPHY & CURRENT ISSUES,MPU3112,,B-,2.0,,2025-11-18T08:51:04.257276
887,19,MACHINE LEARNING,EC3357,,B,3.0,,2025-11-18T08:51:04.257277
888,19,SE PROJECT II,EC3329,,D+,4.0,,2025-11-18T08:51:04.257279
889,19,INFORMATION SYSTEMS,EC3314,,C,3.0,,2025-11-18T08:51:04.257281
890,19,PHILOSOPHY & CURRENT ISSUES,MPU3112,,CR,2.0,,2025-11-18T08:51:04.257282
891,19,MACHINE LEARNING,EC3357,,A+,3.0,,2025-11-18T08:51:04.257286
892,19,BASIC BUSINESS ADMINISTRATION,BM2001,,B+,3.0,,2025-11-18T08:51:04.257288
893,19,SUMMATIVE (COMPUTING PROJECT),EC2320,,A-,4.0,,2025-11-18T08:51:04.257289
894,19,BACK-END WEB DEVELOPMENT,EC3374,,C,3.0,,2025-11-18T08:51:04.257291
895,19,DATA COMM AND NETWORKING,EC3321,,B+,3.0,,2025-11-18T08:51:04.257293
896,19,OPERATING SYSTEMS,EC3312,,A,3.0,,2025-11-18T08:51:04.257294
897,20,SUMMATIVE (COMPUTING PROJECT),EC3320,,B,4.0,,2025-11-18T08:51:04.257451
898,20,DATABASE DEVELOPMENT,EC2310,,CR,3.0,,2025-11-18T08:51:04.257454
899,20,SE PROJECT I,EC3328,,A+,2.0,,2025-11-18T08:51:04.257456
900,20,WEB DEVELOPMENT,EC3106,,C,3.0,,2025-11-18T08:51:04.257457
901,20,CALCULUS AND ALGEBRA,EC3107,,B-,3.0,,2025-11-18T08:51:04.257459
902,20,WEB DEVELOPMENT,EC2106,,B-,3.0,,2025-11-18T08:51:04.257461
903,20,COMPUTER ORGANISATION,EC3103,,B,3.0,,2025-11-18T08:51:04.257463
904,20,CALCULUS AND ALGEBRA,EC2107,,B-,3.0,,2025-11-18T08:51:04.257464
905,20,BASIC BUSINESS ADMINISTRATION,BM2001,,CR,3.0,,2025-11-18T08:51:04.257466
906,20,SUMMATIVE (COMPUTING PROJECT),EC2320,,CR,4.0,,2025-11-18T08:51:04.257468
907,20,MACHINE LEARNING,EC3357,,CR,3.0,,2025-11-18T08:51:04.257470
908,20,SE PROJECT II,EC3329,,F,4.0,,2025-11-18T08:51:04.257471
909,20,COMPUTER ORGANISATION,EC2103,,A,3.0,,2025-11-18T08:51:04.257473
910,20,MACHINE LEARNING,EC3357,,B,3.0,,2025-11-18T08:51:04.257475
911,20,INFORMATION SYSTEMS,EC3314,,C+,3.0,,2025-11-18T08:51:04.257478
912,20,MACHINE LEARNING,EC3357,,A,3.0,,2025-11-18T08:51:04.257480
913,20,SUMMATIVE (COMPUTING PROJECT),EC3320,,B-,4.0,,2025-11-18T08:51:04.257482
914,20,DATA COMM AND NETWORKING,EC2321,,A,3.0,,2025-11-18T08:51:04.257484
915,20,OPERATING SYSTEMS,EC2312,,B,3.0,,2025-11-18T08:51:04.257487
916,20,OPERATING SYSTEMS,EC3312,,B+,3.0,,2025-11-18T08:51:04.257489
917,20,WEB DEVELOPMENT,EC3106,,C,3.0,,2025-11-18T08:51:04.257491
918,20,UNDERSTANDING COMPUTING,EC3100,,A-,3.0,,2025-11-18T08:51:04.257492
919,20,SE PROJECT I,EC3328,,B+,2.0,,2025-11-18T08:51:04.257494
920,20,UNDERSTANDING COMPUTING,EC2100,,CR,3.0,,2025-11-18T08:51:04.257496
921,20,DATABASE DEVELOPMENT,EC3310,,D+,3.0,,2025-11-18T08:51:04.257497
922,20,STRUCTURED PROGRAMMING,EC2104,,B+,3.0,,2025-11-18T08:51:04.257499
923,20,PRINCIPLES OF MICROECONOMICS,BM2002,,B+,3.0,,2025-11-18T08:51:04.257501
924,20,COMPUTER ORGANISATION,EC3103,,B+,3.0,,2025-11-18T08:51:04.257503
925,20,SUMMATIVE (COMPUTING PROJECT),EC2320,,C+,4.0,,2025-11-18T08:51:04.257504
926,20,STRUCTURED PROGRAMMING,EC3104,,B,3.0,,2025-11-18T08:51:04.257506
927,20,SE PROJECT I,EC3328,,B-,2.0,,2025-11-18T08:51:04.257508
928,20,BACK-END WEB DEVELOPMENT,EC3374,,B+,3.0,,2025-11-18T08:51:04.257510
929,20,SE PROJECT I,EC3328,,A,2.0,,2025-11-18T08:51:04.257512
930,20,COMPUTER ORGANISATION,EC3103,,A,3.0,,2025-11-18T08:51:04.257515
931,20,COMPUTER ORGANISATION,EC3103,,B,3.0,,2025-11-18T08:51:04.257517
932,20,PRINCIPLES OF MACROECONOMICS,BM2003,,B-,3.0,,2025-11-18T08:51:04.257519
933,20,PRINCIPLES OF MACROECONOMICS,BM2003,,CR,3.0,,2025-11-18T08:51:04.257522
934,20,SE PROJECT I,EC3328,,C,2.0,,2025-11-18T08:51:04.257524
935,20,PRINCIPLES OF MACROECONOMICS,BM2003,,D,3.0,,2025-11-18T08:51:04.257526
936,20,UNDERSTANDING COMPUTING,EC3100,,B,3.0,,2025-11-18T08:51:04.257527
937,20,STRUCTURED PROGRAMMING,EC2104,,B,3.0,,2025-11-18T08:51:04.257529
938,20,SE PROJECT II,EC3329,,A+,4.0,,2025-11-18T08:51:04.257531
939,20,DATA COMM AND NETWORKING,EC3321,,B+,3.0,,2025-11-18T08:51:04.257533
940,21,SE PROJECT II,EC3329,,B,4.0,,2025-11-18T08:51:04.257689
941,21,BACK-END WEB DEVELOPMENT,EC3374,,B,3.0,,2025-11-18T08:51:04.257691
942,21,PRINCIPLES OF MACROECONOMICS,BM2003,,CR,3.0,,2025-11-18T08:51:04.257693
943,21,WEB DEVELOPMENT,EC2106,,CR,3.0,,2025-11-18T08:51:04.257695
944,21,BACK-END WEB DEVELOPMENT,EC3374,,C,3.0,,2025-11-18T08:51:04.257696
945,21,SUMMATIVE (COMPUTING PROJECT),EC2320,,B,4.0,,2025-11-18T08:51:04.257698
946,21,INFORMATION SYSTEMS,EC2314,,B,3.0,,2025-11-18T08:51:04.257700
947,21,STRUCTURED PROGRAMMING,EC3104,,B-,3.0,,2025-11-18T08:51:04.257702
948,21,BASIC BUSINESS ADMINISTRATION,BM2001,,D,3.0,,2025-11-18T08:51:04.257704
949,21,PRINCIPLES OF MICROECONOMICS,BM2002,,C,3.0,,2025-11-18T08:51:04.257705
950,21,INFORMATION SYSTEMS,EC2314,,SC,3.0,,2025-11-18T08:51:04.257709
951,21,UNDERSTANDING COMPUTING,EC3100,,B+,3.0,,2025-11-18T08:51:04.257711
952,21,CALCULUS AND ALGEBRA,EC2107,,CR,3.0,,2025-11-18T08:51:04.257712
953,21,STRUCTURED PROGRAMMING,EC3104,,B-,3.0,,2025-11-18T08:51:04.257714
954,21,INFORMATION SYSTEMS,EC2314,,A+,3.0,,2025-11-18T08:51:04.257716
955,21,PHILOSOPHY & CURRENT ISSUES,MPU3112,,F,2.0,,2025-11-18T08:51:04.257717
956,21,SE PROJECT II,EC3329,,B-,4.0,,2025-11-18T08:51:04.257719
957,21,STRUCTURED PROGRAMMING,EC3104,,A,3.0,,2025-11-18T08:51:04.257721
958,21,CALCULUS AND ALGEBRA,EC2107,,A+,3.0,,2025-11-18T08:51:04.257723
959,21,OPERATING SYSTEMS,EC2312,,CR,3.0,,2025-11-18T08:51:04.257724
960,21,OPERATING SYSTEMS,EC3312,,A-,3.0,,2025-11-18T08:51:04.257726
961,21,COMPUTER ORGANISATION,EC2103,,D+,3.0,,2025-11-18T08:51:04.257728
962,21,PRINCIPLES OF MACROECONOMICS,BM2003,,B,3.0,,2025-11-18T08:51:04.257729
963,21,SUMMATIVE (COMPUTING PROJECT),EC2320,,B,4.0,,2025-11-18T08:51:04.257731
964,21,STRUCTURED PROGRAMMING,EC2104,,B,3.0,,2025-11-18T08:51:04.257733
965,21,OPERATING SYSTEMS,EC3312,,F,3.0,,2025-11-18T08:51:04.257737
966,21,INFORMATION SYSTEMS,EC3314,,B-,3.0,,2025-11-18T08:51:04.257739
967,21,STRUCTURED PROGRAMMING,EC3104,,C+,3.0,,2025-11-18T08:51:04.257740
968,21,DATABASE DEVELOPMENT,EC3310,,C+,3.0,,2025-11-18T08:51:04.257742
969,21,PHILOSOPHY & CURRENT ISSUES,MPU3112,,A+,2.0,,2025-11-18T08:51:04.257745
970,21,CALCULUS AND ALGEBRA,EC2107,,A,3.0,,2025-11-18T08:51:04.257747
